timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
43312425,0.0,0.0,0.0,0.0
43314928,0.0,0.0,0.0,0.0
43515401,0.0,0.0,0.0,0.0
43714602,0.0,0.0,0.0,0.0
43913809,0.0,0.0,0.0,0.0
44113020,0.0,0.0,0.0,0.0
44314753,0.0,0.0,0.0,0.0
44515223,0.0,0.0,0.0,0.0
44715670,0.0,0.0,0.0,0.0
44914881,0.0,0.0,0.0,0.0
45114098,0.0,0.0,0.0,0.0
45313317,0.0,0.0,0.0,0.0
45512565,0.0,0.0,0.0,0.0
45712980,0.0,0.0,0.0,0.0
45915963,0.0,0.0,0.0,0.0
46115175,0.0,0.0,0.0,0.0
46314385,0.0,0.0,0.0,0.0
46513592,0.0043641566,0.0025565762,1.7004933e-05,0.0
46714075,0.00887241,0.0052252808,-0.00064239884,0.0
46913277,0.012982202,0.007575493,-0.0008770216,0.0
47112488,0.012982202,0.007575493,-0.0008770216,0.0
47315454,0.012982202,0.007575493,-0.0008770216,0.0
47514671,0.012982202,0.007575493,-0.0008770216,0.0
47715144,0.012982202,0.007575493,-0.0008770216,0.0
47914347,0.012982202,0.007575493,-0.0008770216,0.0
48113555,0.012982202,0.007575493,-0.0008770216,0.0
48312772,0.012982202,0.007575493,-0.0008770216,0.0
48511982,0.012982202,0.007575493,-0.0008770216,0.0
48714957,0.012982202,0.007575493,-0.0008770216,0.0
48915417,0.012982202,0.007575493,-0.0008770216,0.0
49114628,0.012982202,0.007575493,-0.0008770216,0.0
49313842,0.0,0.0,0.0,0.0
49513057,0.0,0.0,0.0,0.0
49713521,0.0,0.0,0.0,0.0
49912739,0.0,0.0,0.0,0.0
50115704,0.0,0.0,0.0,0.0
