timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
84447043,84446995,4259850,0.1340753,0.095768064,-9.710882,25.5,1,0,0,0
84448047,84447990,4259850,0.19153613,0.11492168,-9.749189,25.5,1,0,0,0
85451497,85451447,4259850,0.30645782,0.15322891,-9.691729,25.5,0,0,0,0
86450464,86450418,4259850,0.2873042,0.095768064,-9.691729,25.5,0,0,0,0
87447495,87447445,4259850,0.2681506,0.1340753,-9.615114,25.5,0,0,0,0
88448472,88448422,4259850,0.21068975,0.1340753,-9.653421,25.5,0,0,0,0
89450345,89450301,4259850,0.24899697,0.15322891,-9.710882,25.5,0,0,0,0
90447183,90447140,4259850,0.2681506,0.11492168,-9.691729,25.5,0,0,0,0
91448030,91447986,4259850,0.2681506,0.1340753,-9.672575,25.5,0,0,0,0
92449361,92449315,4259850,0.2873042,0.1340753,-9.634268,25.5,0,0,0,0
