timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1792379202,4.9983397,3.3322265,1,0,1,0,1,0,0
1792389213,4.988672,3.3306153,1,0,1,0,1,0,0
1792879072,4.9967284,3.3322265,1,0,1,0,1,0,0
1793379071,4.9967284,3.3306153,1,0,1,0,1,0,0
1793879193,5.019287,3.3322265,1,0,1,0,1,0,0
1794379079,5.009619,3.3273926,1,0,1,0,1,0,0
1794879113,4.9967284,3.3290038,1,0,1,0,1,0,0
1795379074,4.9967284,3.3306153,1,0,1,0,1,0,0
1795879839,4.930664,3.3322265,1,0,1,0,1,0,0
1796379188,4.9967284,3.3322265,1,0,1,0,1,0,0
1796879071,4.995117,3.3306153,1,0,1,0,1,0,0
1797379077,4.9918942,3.3322265,1,0,1,0,1,0,0
1797879794,4.993506,3.3306153,1,0,1,0,1,0,0
1798379216,5.019287,3.3306153,1,0,1,0,1,0,0
1798879294,5.014453,3.3306153,1,0,1,0,1,0,0
1799379177,4.9242187,3.3322265,1,0,1,0,1,0,0
1799879870,4.993506,3.3322265,1,0,1,0,1,0,0
1800379072,4.9983397,3.3322265,1,0,1,0,1,0,0
1800879072,5.043457,3.3322265,1,0,1,0,1,0,0
1801379071,4.9967284,3.3290038,1,0,1,0,1,0,0
1801879094,4.9967284,3.3306153,1,0,1,0,1,0,0
1802379103,5.024121,3.3306153,1,0,1,0,1,0,0
1802879102,5.0225096,3.3322265,1,0,1,0,1,0,0
1803379072,5.0080075,3.3322265,1,0,1,0,1,0,0
1803879162,4.920996,3.3306153,1,0,1,0,1,0,0
1804379117,5.0112305,3.3322265,1,0,1,0,1,0,0
1804879092,4.9918942,3.3306153,1,0,1,0,1,0,0
1805379072,5.0225096,3.3322265,1,0,1,0,1,0,0
1805879075,5.019287,3.3322265,1,0,1,0,1,0,0
1806379072,5.019287,3.3322265,1,0,1,0,1,0,0
1806879109,4.92583,3.3306153,1,0,1,0,1,0,0
1807379091,4.9983397,3.3322265,1,0,1,0,1,0,0
1807879072,5.0273438,3.3322265,1,0,1,0,1,0,0
1808379072,4.9596677,3.3290038,1,0,1,0,1,0,0
1808879247,5.0080075,3.3322265,1,0,1,0,1,0,0
1809379298,4.9983397,3.3306153,1,0,1,0,1,0,0
1809879073,4.9338865,3.3322265,1,0,1,0,1,0,0
1810379071,5.024121,3.3322265,1,0,1,0,1,0,0
1810879103,5.0208983,3.3306153,1,0,1,0,1,0,0
1811379298,4.9532228,3.3306153,1,0,1,0,1,0,0
1811879076,5.0015626,3.3322265,1,0,1,0,1,0,0
1812379070,5.028955,3.3322265,1,0,1,0,1,0,0
1812879129,4.954834,3.3290038,1,0,1,0,1,0,0
1813379575,5.033789,3.3322265,1,0,1,0,1,0,0
1813879075,4.964502,3.3338377,1,0,1,0,1,0,0
1814379078,5.033789,3.3306153,1,0,1,0,1,0,0
1814879178,4.9854493,3.3290038,1,0,1,0,1,0,0
1815379194,4.964502,3.3322265,1,0,1,0,1,0,0
1815879075,5.0595703,3.3306153,1,0,1,0,1,0,0
1816379076,4.990283,3.3290038,1,0,1,0,1,0,0
1816879136,5.062793,3.3306153,1,0,1,0,1,0,0
1817379703,4.966113,3.3306153,1,0,1,0,1,0,0
1817879071,5.033789,3.3306153,1,0,1,0,1,0,0
1818379105,4.9612794,3.3322265,1,0,1,0,1,0,0
1818879249,5.0595703,3.3322265,1,0,1,0,1,0,0
1819379693,4.9628906,3.3290038,1,0,1,0,1,0,0
1819879131,4.964502,3.3322265,1,0,1,0,1,0,0
1820379129,4.9226074,3.3322265,1,0,1,0,1,0,0
1820879266,5.0611815,3.3306153,1,0,1,0,1,0,0
1821379787,4.9000487,3.3306153,1,0,1,0,1,0,0
1821879130,5.0611815,3.3306153,1,0,1,0,1,0,0
1822379204,4.9918942,3.3338377,1,0,1,0,1,0,0
1822879296,4.993506,3.3322265,1,0,1,0,1,0,0
1823379928,4.964502,3.3322265,1,0,1,0,1,0,0
1823879167,5.0321774,3.3338377,1,0,1,0,1,0,0
1824379076,4.8791013,3.3322265,1,0,1,0,1,0,0
1824879076,5.0370116,3.3322265,1,0,1,0,1,0,0
