timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
30552945,3932170,3932170,0,0,0,0,0,0.00018800423,9.658021e-06,1.4141507e-10,798,798
30653092,3932170,3932170,0,0,0,0,0,0.00019277481,9.615293e-06,1.4381854e-10,798,798
31555121,3932170,3932170,0,0,0,0,0,0.00017924032,8.810932e-06,1.317289e-10,798,798
32557520,3932170,3932170,0,0,0,0,0,0.0001770384,9.230418e-06,1.2982365e-10,798,798
33559669,3932170,3932170,0,0,0,0,0,0.00019051271,1.0235104e-05,1.4887401e-10,798,798
34561970,3932170,3932170,0,0,0,0,0,0.00017674062,9.826179e-06,1.4922846e-10,798,798
35564190,3932170,3932170,0,0,0,0,0,0.00017569508,9.452653e-06,1.3331214e-10,798,798
36566448,3932170,3932170,0,0,0,0,0,0.0001914564,9.05184e-06,1.2948975e-10,798,798
37568756,3932170,3932170,0,0,0,0,0,0.00017651409,8.988128e-06,1.2429892e-10,798,798
38570913,3932170,3932170,0,0,0,0,0,0.00017882178,8.758739e-06,1.2457983e-10,798,798
39573296,3932170,3932170,0,0,0,0,0,0.00017482438,8.427424e-06,1.2306417e-10,798,798
40575437,3932170,3932170,0,0,0,0,0,0.00018983136,8.463997e-06,1.192654e-10,798,798
41577751,3932170,3932170,0,0,0,0,0,0.00017789884,8.693701e-06,1.1831744e-10,798,798
